Title,SJR,H index,Total Docs. (2018),Total Docs. (3years),Total Refs.,Est. value (USD) (2018),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of Tort Law,0.415,10,20,12,1142,95729.0,7,0.5714285714285714,0.6666666666666666,11,0.2,57.1,17,Walter de Gruyter GmbH
Laser and Particle Beams,0.415,55,64,263,2103,1223312.0,323,0.1269349845201238,0.4714828897338403,262,1.18,32.86,41,Hindawi
Mineral Processing and Extractive Metallurgy Review,0.415,59,37,119,1772,533937.0,201,0.044776119402985,0.4117647058823529,119,1.7,47.89,40,Taylor and Francis Ltd.
Nuklearmedizin - NuclearMedicine,0.415,44,61,134,997,710636.0,132,0.1742424242424242,0.5373134328358209,110,0.89,16.34,67,Georg Thieme Verlag
Regional Science Policy and Practice,0.415,29,24,41,909,142872.0,45,0.0222222222222222,0.5609756097560976,40,0.41,37.88,18,Elsevier B.V.
Research in Nondestructive Evaluation,0.415,36,17,44,415,212797.0,68,0.0441176470588235,0.2727272727272727,43,1.63,24.41,36,Taylor and Francis Ltd.
Revista Espanola de Documentacion Cientifica,0.415,23,30,101,1208,490418.0,95,0.1473684210526315,0.4554455445544554,101,0.97,40.27,18,CSIC Consejo Superior de Investigaciones Cientificas
Turkish Journal of Field Crops,0.415,28,12,111,421,452653.0,75,0.1466666666666666,0.5405405405405406,111,0.65,35.08,16,Society of Field Crops Science
American Bankruptcy Law Journal,0.414,17,17,55,654,200841.0,28,0.1071428571428571,0.6727272727272727,53,0.67,38.47,22,National Conference of Bankruptcy Judges
Bothalia,0.414,28,29,66,939,268393.0,89,0.0561797752808988,0.4696969696969697,66,1.41,32.38,33,South African National Biodiversity Institute
Computational and Mathematical Methods in Medicine (discontinued),0.414,78,136,606,4683,2727670.0,1188,0.0218855218855218,0.3795379537953795,586,1.72,34.43,18,John Wiley and Sons Ltd
Environment and History,0.414,36,27,75,2083,376732.0,47,0.0851063829787234,0.6533333333333333,63,0.67,77.15,31,White Horse Press
Environmental Control in Biology,0.414,23,31,84,666,406033.0,81,0.0864197530864197,0.4523809523809524,83,1.02,21.48,21,"Japanese Society of Agricultural, Biological and Environmental Engineers and Scientists (JASBEES)"
IIMB Management Review,0.414,38,32,73,1393,342544.0,109,0.0275229357798165,0.5342465753424658,60,0.88,43.53,16,Elsevier Ltd
International Journal of Conflict Management,0.414,69,32,78,2496,372562.0,120,0.35,0.3974358974358974,77,1.28,78.0,36,Emerald Group Publishing Ltd.
International Journal of Health Science,0.414,16,0,40,0,84134.0,63,0.0,0.425,37,1.47,0.0,4,Renaissance Medical Publishing
International Journal of Offshore and Polar Engineering,0.414,48,54,122,1237,617345.0,122,0.0327868852459016,0.4754098360655737,120,1.02,22.91,34,International Society of Offshore and Polar Engineers
Jornal Brasileiro de Pneumologia,0.414,52,117,312,2760,1523138.0,344,0.1686046511627907,0.4871794871794871,192,0.9,23.59,22,Sociedade Brasileira de Pneumologia e Tisiologia
Journal of Geoscience Education,0.414,46,26,121,1345,647428.0,125,0.352,0.5041322314049587,100,0.88,51.73,30,Taylor and Francis Ltd.
Journal of Thermoplastic Composite Materials,0.414,63,98,312,3449,1492695.0,433,0.092378752886836,0.3942307692307692,312,1.38,35.19,38,SAGE Publications Ltd
Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen,0.414,46,82,235,5651,1138998.0,203,0.1379310344827586,0.4723404255319149,235,0.86,68.91,32,Schweizerbart Science Publishers
North-Western Journal of Zoology,0.414,25,47,169,1878,823055.0,131,0.0610687022900763,0.514792899408284,136,0.68,39.96,17,Editura Universitati din Oradea
Nutrition and Dietetics,0.414,41,72,198,2312,881178.0,225,0.1333333333333333,0.4242424242424242,170,1.14,32.11,20,Wiley-Blackwell
Polymer Bulletin,0.414,82,340,745,13240,3711755.0,1375,0.0901818181818181,0.3114093959731543,743,1.77,38.94,48,Springer Verlag
"ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems, Part B: Mechanical Engineering",0.413,25,42,115,1226,118787.0,128,0.0625,0.5304347826086957,108,1.12,29.19,11,The American Society of Mechanical Engineers(ASME)
British Journal of Aesthetics,0.413,36,27,77,702,392614.0,47,0.0851063829787234,0.6233766233766234,75,0.4,26.0,66,Oxford University Press
Coaching,0.413,25,13,41,497,186600.0,58,0.1034482758620689,0.5121951219512195,34,1.04,38.23,16,Routledge
Electronics Letters,0.413,160,705,2998,5174,13502892.0,5227,0.0319494930170269,0.3972648432288192,2920,1.71,7.34,61,John Wiley &amp; Sons Inc.
Erdkunde,0.413,42,19,61,1331,275005.0,76,0.0657894736842105,0.4262295081967213,60,0.95,70.05,48,Erdkunde
European Journal of Tourism Research,0.413,31,37,129,1747,489737.0,138,0.217391304347826,0.4961240310077519,113,1.07,47.22,17,International University College
Gesundheitswesen,0.413,47,154,409,3329,1936990.0,327,0.1498470948012232,0.6185819070904646,370,0.69,21.62,34,Georg Thieme Verlag
Jinshu Xuebao/Acta Metallurgica Sinica,0.413,49,179,537,7961,2574560.0,702,0.1652421652421652,0.3947858472998138,537,1.13,44.47,44,Chinese Academy of Sciences
Journal of Current Issues and Research in Advertising,0.413,45,21,36,1028,194110.0,50,0.0,0.4722222222222222,36,1.24,48.95,33,Taylor and Francis Ltd.
Journal of Pesticide Science,0.413,49,46,87,1484,446324.0,115,0.0608695652173913,0.4367816091954023,83,1.2,32.26,50,Pesticide Science Society of Japan
Journal of Place Management and Development,0.413,43,31,77,1681,370357.0,117,0.2564102564102564,0.4025974025974026,68,1.44,54.23,18,Emerald Group Publishing Ltd.
Labour History,0.413,17,34,151,2103,608674.0,20,0.15,0.8940397350993378,133,0.14,61.85,58,Liverpool University Press
London Review of Education,0.413,33,34,101,1304,436076.0,101,0.1188118811881188,0.4653465346534653,85,0.8,38.35,17,UCL Press
Politix,0.413,23,38,135,1743,581184.0,85,0.1294117647058823,0.5925925925925926,123,0.64,45.87,17,Armand Colin Editeur
"Progress in Community Health Partnerships: Research, Education, and Action",0.413,35,69,210,1608,960838.0,151,0.086092715231788,0.5666666666666667,180,0.64,23.3,18,Johns Hopkins University Press
Przeglad Menopauzalny,0.413,32,39,119,1080,571016.0,175,0.0628571428571428,0.4453781512605042,115,1.5,27.69,20,Termedia Publishing House Ltd.
Urban Design International,0.413,44,21,66,834,318965.0,72,0.0416666666666666,0.5757575757575758,58,0.76,39.71,30,Palgrave Macmillan Ltd.
Verhaltenstherapie,0.413,28,28,98,930,431909.0,66,0.0757575757575757,0.673469387755102,69,0.78,33.21,35,S. Karger AG
"Vestnik Sankt-Peterburgskogo Universiteta, Istoriya",0.413,7,80,64,2437,226262.0,34,0.1470588235294117,0.609375,64,0.53,30.46,8,Saint Petersburg State University
Actas Espanolas de Psiquiatria,0.412,42,38,140,1331,606385.0,127,0.0551181102362204,0.5285714285714286,99,0.83,35.03,30,STM Editores S.A
Critique of Anthropology,0.412,54,25,70,1111,359794.0,89,0.0112359550561797,0.4142857142857143,70,1.17,44.44,48,SAGE Publications Ltd
Food Science and Biotechnology,0.412,69,210,787,6646,3581262.0,919,0.058759521218716,0.409148665819568,787,1.0,31.65,19,The Korean Society of Food Science and Technology
Genetics Research (discontinued),0.412,75,7,40,362,192139.0,51,0.0,0.4,40,0.75,51.71,65,Hindawi Limited
Infants and Young Children,0.412,54,22,82,1033,372409.0,60,0.1666666666666666,0.6097560975609756,70,0.44,46.95,37,Lippincott Williams and Wilkins Ltd.
International Journal of Educational Management,0.412,69,88,213,4905,1043033.0,317,0.1261829652996845,0.4178403755868544,209,1.54,55.74,39,Emerald Group Publishing Ltd.
Journal of Dietary Supplements,0.412,43,77,126,4058,651156.0,263,0.0114068441064638,0.365079365079365,124,2.21,52.7,18,Informa Healthcare
Journal of Intelligent and Fuzzy Systems,0.412,89,930,1882,28453,9517277.0,3508,0.1744583808437856,0.4096705632306057,1875,1.71,30.59,32,SAGE Publications Ltd
Journal of Medical Imaging and Radiation Oncology,0.412,54,270,339,3348,2113841.0,416,0.048076923076923,0.471976401179941,319,1.1,12.4,18,Wiley-Blackwell Publishing Ltd
Leadership in Health Services,0.412,37,36,97,1474,426576.0,109,0.1651376146788991,0.4536082474226804,92,0.9,40.94,19,Emerald Publishing
Negotiation and Conflict Management Research,0.412,22,19,54,1232,258393.0,73,0.3287671232876712,0.3703703703703703,54,1.21,64.84,14,International Association for Conflict Management
Neotropical Entomology,0.412,60,97,259,4147,1239256.0,265,0.0490566037735849,0.4633204633204633,259,1.04,42.75,25,Springer
Periodica Mathematica Hungarica,0.412,28,40,142,700,635558.0,91,0.0219780219780219,0.6408450704225352,142,0.64,17.5,55,Akademiai Kiado
Siberian Electronic Mathematical Reports,0.412,16,152,327,2282,1586369.0,136,0.3823529411764705,0.6758409785932722,327,0.39,15.01,14,Sobolev Institute of Mathematics
Americas,0.411,21,21,57,1901,251991.0,35,0.1428571428571428,0.6666666666666666,53,0.5,90.52,33,Cambridge University Press
International Journal for Vitamin and Nutrition Research,0.411,65,36,104,1891,521268.0,113,0.1238938053097345,0.5961538461538461,103,0.26,52.53,54,IMR Press Limited
International Journal of Palliative Nursing,0.411,49,85,297,1873,1363377.0,229,0.0786026200873362,0.6195286195286195,195,0.68,22.04,26,MA Healthcare Ltd
Journal of Hospitality Financial Management,0.411,15,6,39,201,149471.0,22,0.1818181818181818,0.6923076923076923,35,0.58,33.5,26,Taylor and Francis Ltd.
Journal of Media Business Studies,0.411,28,15,53,886,214960.0,89,0.1348314606741573,0.3396226415094339,43,1.39,59.07,22,Taylor and Francis Ltd.
New Zealand Journal of Forestry Science,0.411,38,20,74,1066,380929.0,98,0.1020408163265306,0.3783783783783784,72,1.2,53.3,45,Scion Publishing
Open Cardiovascular Medicine Journal,0.411,32,10,74,384,290607.0,100,0.03,0.4459459459459459,72,1.23,38.4,16,Bentham Science Publishers
Acta Montanistica Slovaca,0.41,32,40,118,1282,518706.0,167,0.2874251497005988,0.3813559322033898,118,1.31,32.05,18,Technical University of Kosice
AJOB Empirical Bioethics,0.41,28,25,92,1230,399803.0,106,0.0471698113207547,0.3695652173913043,87,1.25,49.2,12,Taylor and Francis Ltd.
Annals of Rehabilitation Medicine,0.41,47,111,428,2579,1897855.0,487,0.0431211498973305,0.4205607476635514,421,0.92,23.23,13,Korean Academy of Rehabilitation Medicine
Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,0.41,77,186,548,7669,2678762.0,534,0.0823970037453183,0.5346715328467153,479,0.91,41.23,27,Springer Verlag
Chelonian Conservation and Biology,0.41,38,35,100,1675,491099.0,99,0.1515151515151515,0.49,97,0.82,47.86,20,Chelonian Research Foundation
Foundations and Trends in Human-Computer Interaction,0.41,31,4,9,586,53540.0,66,0.0303030303030303,0.0,9,8.29,146.5,19,Now Publishers Inc
International Journal of Qualitative Methods,0.41,94,104,161,3765,819555.0,291,0.1030927835051546,0.4409937888198758,137,1.71,36.2,24,SAGE Publications Inc.
Journal of Historical Geography,0.41,50,37,104,189,567090.0,116,0.0344827586206896,0.4326923076923077,101,1.09,5.11,51,Academic Press
NeuroRegulation,0.41,14,17,47,501,48016.0,37,0.3243243243243243,0.5106382978723404,36,0.73,29.47,11,International Society for Neurofeedback &amp; Research
Pharmacopeial Forum (discontinued),0.41,20,1,38,21,124351.0,17,0.2352941176470588,0.8157894736842105,38,0.43,21.0,22,United States Pharmacopeial Convention Inc.
Physica B: Condensed Matter,0.41,137,926,1539,28823,9229919.0,2746,0.0673707210487982,0.3658219623131903,1526,1.89,31.13,39,Elsevier B.V.
Qualitative Report,0.41,63,176,493,7726,2063382.0,542,0.0996309963099631,0.6389452332657201,492,0.59,43.9,17,Nova Southeastern University
Steel in Translation,0.41,23,147,507,2737,2214303.0,273,0.2783882783882784,0.7218934911242604,507,0.56,18.62,29,Pleiades Publishing
Surface Innovations,0.41,32,21,94,1104,407739.0,152,0.131578947368421,0.4574468085106383,84,1.78,52.57,13,ICE Publishing
Analytical Sciences,0.409,84,229,682,7096,3076898.0,1009,0.2993062438057483,0.344574780058651,655,1.58,30.99,41,Springer International Publishing AG
Case Reports in Dermatology,0.409,25,45,191,595,804871.0,168,0.0059523809523809,0.5549738219895288,191,0.8,13.22,16,S. Karger AG
Chiropractic Journal of Australia,0.409,5,14,55,807,165936.0,15,0.4666666666666667,0.7636363636363637,51,0.27,57.64,11,Chiropractors' Association of Australia
Designed Monomers and Polymers,0.409,45,19,207,766,880154.0,314,0.0318471337579617,0.2801932367149758,207,1.67,40.32,28,Taylor and Francis Ltd.
Distinktion,0.409,26,24,65,1060,319879.0,71,0.0,0.5230769230769231,62,0.53,44.17,17,Routledge
Helvetica Chimica Acta,0.409,89,52,350,2484,1672989.0,390,0.0307692307692307,0.4514285714285714,345,1.33,47.77,108,Wiley-Blackwell
High Performance Polymers,0.409,48,131,364,4468,1698766.0,572,0.2185314685314685,0.3241758241758242,362,1.58,34.11,37,SAGE Publications Ltd
Indian Heart Journal,0.409,54,281,704,7396,3147734.0,610,0.1393442622950819,0.5724431818181818,441,0.89,26.32,63,Elsevier B.V.
International Journal of Industrial Chemistry,0.409,44,33,106,1399,444641.0,221,0.0452488687782805,0.320754716981132,106,1.75,42.39,9,Islamic Azad University
International Journal of Polymer Analysis and Characterization,0.409,58,71,229,2137,1053202.0,388,0.1082474226804123,0.4061135371179039,224,1.54,30.1,31,Taylor and Francis Ltd.
Iranian Polymer Journal (English Edition),0.409,56,94,281,3678,1366742.0,541,0.1293900184842883,0.2740213523131672,281,1.83,39.13,30,Springer International Publishing AG
"Izvestiya, Atmospheric and Oceanic Physics",0.409,37,166,342,4728,1692610.0,280,0.3678571428571429,0.52046783625731,342,0.77,28.48,48,Pleiades Publishing
Journal of Aircraft,0.409,113,205,607,7202,2877967.0,1077,0.1021355617455896,0.3887973640856672,597,1.56,35.13,62,American Institute of Aeronautics and Astronautics Inc. (AIAA)
Journal of Cognitive Psychotherapy,0.409,58,22,66,972,317406.0,66,0.0303030303030303,0.5,64,0.52,44.18,38,Springer Publishing Company
Journal of European Real Estate Research,0.409,23,23,56,1033,261966.0,51,0.2352941176470588,0.5714285714285714,49,0.8,44.91,18,Emerald Group Publishing Ltd.
Journal of Fluorescence,0.409,84,143,685,5443,2944736.0,1239,0.0556900726392251,0.3094890510948905,683,1.86,38.06,35,Springer
Materiale Plastice,0.409,29,155,483,4140,2007598.0,641,0.344773790951638,0.4906832298136646,483,1.37,26.71,45,Syscom 18 SRL
Materials Transactions,0.409,120,305,979,7517,4816978.0,869,0.0805523590333717,0.5372829417773238,967,0.8,24.65,26,Japan Institute of Metals (JIM)
Medical Mycology Case Reports,0.409,25,64,118,1013,621341.0,156,0.0512820512820512,0.3220338983050847,118,1.48,15.83,14,Elsevier B.V.
Omega: Journal of Death and Dying,0.409,57,35,123,1782,532858.0,144,0.0347222222222222,0.3902439024390244,118,1.06,50.91,54,SAGE Publications Inc.
Photonic Sensors,0.409,50,46,154,950,786080.0,229,0.1179039301310043,0.3766233766233766,154,1.39,20.65,15,Springer China
Systemic Practice and Action Research,0.409,43,33,91,1956,428302.0,90,0.1777777777777777,0.5494505494505495,90,0.84,59.27,29,Springer New York
ACM Transactions on Autonomous and Adaptive Systems,0.408,47,14,79,607,348511.0,213,0.0234741784037558,0.3037974683544304,77,2.88,43.36,19,Association for Computing Machinery (ACM)
American Midland Naturalist,0.408,58,47,164,2178,780400.0,139,0.0359712230215827,0.5182926829268293,164,0.68,46.34,41,University of Notre Dame
Arabian Journal of Geosciences (discontinued),0.408,85,792,2111,35720,9254723.0,2931,0.0852951211190719,0.4362861203221222,2108,1.27,45.1,14,Springer Nature
Chinese Journal of International Law,0.408,27,25,97,1236,473296.0,92,0.1413043478260869,0.5360824742268041,80,1.0,49.44,17,Oxford University Press
Clays and Clay Minerals,0.408,101,40,115,2225,599072.0,227,0.0572687224669603,0.2956521739130435,112,1.87,55.63,57,Cambridge University Press
Family Science,0.408,25,0,44,0,137676.0,50,0.0,0.4318181818181818,40,0.0,0.0,6,Taylor and Francis Ltd.
Grana,0.408,47,29,79,1447,376126.0,90,0.1222222222222222,0.379746835443038,79,1.0,49.9,52,Taylor and Francis Ltd.
International Journal of Ambient Energy,0.408,47,109,231,2991,985331.0,282,0.1099290780141844,0.4848484848484848,213,1.28,27.44,46,Taylor and Francis Ltd.
International Journal of Exergy,0.408,39,64,209,2329,931126.0,269,0.1933085501858736,0.4497607655502392,207,1.26,36.39,22,Inderscience Enterprises Ltd
Journal of Biological Regulators and Homeostatic Agents,0.408,58,348,724,5421,3389112.0,982,0.2382892057026476,0.4433701657458563,696,1.32,15.58,39,Biolife Publisher
Journal of Food Biochemistry,0.408,70,224,307,10367,1692619.0,463,0.0755939524838013,0.3517915309446254,306,1.48,46.28,48,John Wiley and Sons Inc
Journal of Machine Engineering,0.408,16,39,64,844,195763.0,73,0.410958904109589,0.5,64,1.14,21.64,9,Editorial Institution of Wroclaw Board of Scientific
Journal of Radioanalytical and Nuclear Chemistry,0.408,78,666,2177,20542,10342080.0,2649,0.2623631559078898,0.4216812126779972,2161,1.25,30.84,46,Akademiai Kiado ZRt.
Journal of Structural Fire Engineering,0.408,22,24,77,553,350144.0,59,0.0677966101694915,0.6493506493506493,77,0.7,23.04,16,Emerald Group Publishing Ltd.
Korean Journal of Family Medicine,0.408,32,66,189,1450,878804.0,179,0.0279329608938547,0.5396825396825397,160,0.94,21.97,17,Korean Academy of Family Medicine
Marriage and Family Review,0.408,54,44,110,2264,515655.0,191,0.4397905759162304,0.0909090909090909,105,1.94,51.45,48,Routledge
Pakistan Journal of Statistics and Operation Research,0.408,29,58,156,1462,669947.0,95,0.1473684210526315,0.6987179487179487,156,0.47,25.21,14,"College of Statistical and Actuarial Sciences, University of Punjab"
Polycyclic Aromatic Compounds,0.408,44,45,126,1673,579649.0,244,0.0040983606557377,0.4761904761904761,125,0.83,37.18,36,Taylor and Francis Ltd.
Proceedings of the Royal Society of Victoria,0.408,23,15,42,574,180867.0,27,0.1111111111111111,0.5952380952380952,38,0.95,38.27,42,Royal Society of Victoria
Public Services Quarterly,0.408,19,22,100,229,426420.0,44,0.0909090909090909,0.74,85,0.36,10.41,22,Routledge
Review of Financial Economics,0.408,47,22,80,795,355683.0,89,0.0224719101123595,0.5,77,1.02,36.14,32,John Wiley &amp; Sons Inc.
Special Matrices,0.408,13,31,83,569,345175.0,47,0.1276595744680851,0.6385542168674698,81,0.57,18.35,12,Walter de Gruyter GmbH
Arquivos Brasileiros de Cardiologia,0.407,66,250,579,5472,2944149.0,610,0.0967213114754098,0.5613126079447323,416,1.0,21.89,76,Arquivos Brasileiros de Cardiologia
Australian Veterinary Journal,0.407,71,93,425,2207,2088263.0,250,0.08,0.6964705882352941,266,0.68,23.73,101,Wiley-Blackwell
"Energy Sources, Part B: Economics, Planning and Policy",0.407,57,62,355,1347,1386766.0,447,0.105145413870246,0.4647887323943662,354,1.23,21.73,20,Taylor and Francis Ltd.
Ethics and Education,0.407,24,25,93,890,411445.0,83,0.036144578313253,0.6129032258064516,87,0.47,35.6,16,Routledge
Exploration Geophysics,0.407,52,64,251,1462,1014534.0,177,0.03954802259887,0.6613545816733067,242,0.8,22.84,55,Taylor and Francis Ltd.
Frontiers of Hormone Research,0.407,47,43,80,2687,465916.0,124,0.0,0.3625,74,1.59,62.49,24,S. Karger AG
IEEE/OSA Journal of Display Technology,0.407,71,0,417,0,1795341.0,748,0.0,0.2925659472422062,415,1.94,0.0,12,IEEE Computer Society
"Journal of College Student Retention: Research, Theory and Practice",0.407,43,25,72,1123,308386.0,99,0.0202020202020202,0.4722222222222222,72,1.42,44.92,21,SAGE Publications Inc.
Journal of Forecasting,0.407,71,54,160,2177,784295.0,143,0.0769230769230769,0.5125,160,0.84,40.31,44,John Wiley and Sons Ltd
OIE Revue Scientifique et Technique,0.407,102,82,235,415,1218365.0,259,0.0077220077220077,0.5914893617021276,227,0.55,5.06,35,Office International des Epizooties
Pharmacognosy Magazine (discontinued),0.407,58,175,483,5818,2305767.0,769,0.0273081924577373,0.3271221532091097,481,1.44,33.25,13,Wolters Kluwer Medknow Publications
Southern Journal of Philosophy,0.407,31,32,112,1050,493731.0,96,0.03125,0.625,109,0.53,32.81,63,John Wiley and Sons Inc
Vascular and Endovascular Surgery,0.407,56,121,244,2242,1332611.0,245,0.0285714285714285,0.5081967213114754,237,0.97,18.53,58,SAGE Publications Inc.
Abhandlungen aus dem Mathematischen Seminar der Universitat Hamburg,0.406,22,20,60,344,265918.0,26,0.0,0.6833333333333333,58,0.41,17.2,88,Springer Verlag
Asian Journal of Urology,0.406,31,46,131,2124,458757.0,174,0.0172413793103448,0.4351145038167939,122,1.46,46.17,12,Editorial Office of Asian Journal of Urology
"Facta Universitatis, Series: Mechanical Engineering",0.406,41,36,103,810,278720.0,195,0.082051282051282,0.4174757281553398,99,2.24,22.5,10,University of Nis
Green Chemistry Letters and Reviews,0.406,58,62,105,2852,616238.0,293,0.0580204778156996,0.3047619047619048,71,2.48,46.0,19,Taylor and Francis Ltd.
IEEE Transactions on Applied Superconductivity,0.406,100,850,2557,14379,11358229.0,4249,0.4210402447634737,0.3621431364880719,2550,1.75,16.92,35,Institute of Electrical and Electronics Engineers Inc.
International Journal of Artificial Organs,0.406,65,92,276,2761,1315616.0,339,0.0678466076696165,0.4927536231884058,256,1.18,30.01,48,Wichtig Publishing Srl
International Journal of Surgical Pathology,0.406,57,146,431,2449,2004515.0,400,0.0375,0.5406032482598608,359,0.87,16.77,33,SAGE Publications Inc.
Journal of Plastic Film and Sheeting,0.406,35,23,68,852,320722.0,93,0.1182795698924731,0.4264705882352941,55,1.47,37.04,41,SAGE Publications Ltd
Journal of Strategy and Management,0.406,40,26,75,1972,73304.0,114,0.1228070175438596,0.3733333333333333,74,1.42,75.85,18,Emerald Group Publishing Ltd.
Malawi Medical Journal,0.406,30,61,159,1595,683763.0,139,0.0719424460431654,0.5345911949685535,131,0.67,26.15,21,Malawi Medical Journal
Mycobiology,0.406,46,53,172,1973,832811.0,256,0.08984375,0.4186046511627907,171,1.02,37.23,15,Taylor and Francis Ltd.
"Pediatric Gastroenterology, Hepatology and Nutrition",0.406,33,51,123,1200,606385.0,193,0.0569948186528497,0.3739837398373983,123,1.52,23.53,14,"Korean Society of Pediartic Gastroenterology, Hepatology and Nutrition"
Person-Centered and Experiential Psychotherapies,0.406,20,20,74,730,315593.0,58,0.1206896551724138,0.581081081081081,68,0.84,36.5,24,Routledge
Russian Journal of Nematology,0.406,25,13,41,425,183525.0,36,0.2222222222222222,0.5853658536585366,38,0.56,32.69,29,Russian Academy of Sciences
Social Epistemology,0.406,44,30,103,1428,420354.0,95,0.0842105263157894,0.5048543689320388,95,0.97,47.6,39,Routledge
Studies in the Age of Chaucer,0.406,15,16,33,1598,143366.0,17,0.2352941176470588,0.7575757575757576,33,0.29,99.88,24,New Chaucer Society
Australian Journal of Rural Health,0.405,61,83,215,1436,1033884.0,197,0.0558375634517766,0.5209302325581395,186,0.77,17.3,34,Wiley-Blackwell Publishing Ltd
Colloquium Mathematicum,0.405,31,78,274,1374,1242855.0,129,0.1085271317829457,0.7043795620437956,271,0.51,17.62,23,Institute of Mathematics. Polish Academy of Sciences
Constraints,0.405,49,19,76,883,335600.0,122,0.0901639344262295,0.3552631578947368,65,1.87,46.47,29,Springer Netherlands
Crystallography Reports,0.405,45,198,522,4153,2410815.0,408,0.3259803921568627,0.5881226053639846,522,0.76,20.97,29,Pleiades Publishing
Health Physics,0.405,85,195,516,4276,2728864.0,427,0.2459016393442623,0.5852713178294574,453,0.83,21.93,68,Lippincott Williams and Wilkins Ltd.
IEEE Transactions on Very Large Scale Integration (VLSI) Systems,0.405,122,258,1015,7944,4497835.0,2575,0.0613592233009708,0.2482758620689655,1010,2.52,30.79,33,Institute of Electrical and Electronics Engineers Inc.
IET Optoelectronics,0.405,49,50,135,1218,632650.0,241,0.0539419087136929,0.4074074074074074,129,1.79,24.36,19,John Wiley &amp; Sons Inc.
Journal of Dance Medicine and Science,0.405,44,29,65,1107,317982.0,94,0.1382978723404255,0.4,65,1.27,38.17,29,Sage Publications
Journal of Entrepreneurship,0.405,34,12,32,848,152265.0,45,0.1111111111111111,0.375,32,1.62,70.67,21,Sage Publications India Pvt. Ltd
Journal of Exercise Science and Fitness,0.405,35,22,47,669,223257.0,56,0.0,0.425531914893617,47,1.07,30.41,21,Elsevier (Singapore) Pte Ltd
Journal of Polymer Research,0.405,76,260,756,10966,3796219.0,1284,0.0957943925233644,0.3227513227513227,756,1.6,42.18,32,Springer Netherlands
Policy Studies,0.405,50,36,112,2097,523936.0,165,0.0606060606060606,0.375,107,1.15,58.25,46,Routledge
Progress in Transplantation,0.405,47,66,183,1324,898176.0,210,0.0238095238095238,0.4699453551912568,168,1.0,20.06,26,SAGE Publications Inc.
Psychological Reports,0.405,86,62,311,3114,1405701.0,353,0.0198300283286118,0.4340836012861736,310,1.14,50.23,61,SAGE Publications Inc.
Regenerative Engineering and Translational Medicine,0.405,28,23,33,1516,64816.0,72,0.0833333333333333,0.3333333333333333,33,1.7,65.91,11,Springer International Publishing AG
Surgical Neurology International,0.405,48,242,870,5138,4130068.0,1012,0.0415019762845849,0.4988505747126436,797,0.97,21.23,15,Scientific Scholar
Crystal Research and Technology,0.404,74,106,337,3113,1620846.0,390,0.041025641025641,0.4451038575667655,330,1.08,29.37,60,John Wiley &amp; Sons Inc.
Curriculum Journal,0.404,50,34,98,1381,485493.0,99,0.0303030303030303,0.5,87,0.82,40.62,36,John Wiley and Sons Inc
Development in Practice,0.404,57,98,295,2385,1308746.0,251,0.095617529880478,0.5457627118644067,264,0.79,24.34,35,Routledge
English Today,0.404,41,30,124,657,538927.0,73,0.0821917808219178,0.6774193548387096,112,0.71,21.9,41,Cambridge University Press
Indian Journal of Public Health,0.404,38,68,162,0,846487.0,119,0.0,0.5740740740740741,130,0.59,0.0,64,Wolters Kluwer Medknow Publications
Journal of African Archaeology,0.404,31,10,37,703,172375.0,36,0.0555555555555555,0.4054054054054054,35,0.81,70.3,22,Africa Magna Verlag
Journal of Child and Adolescent Trauma,0.404,35,47,109,2533,495201.0,102,0.0588235294117647,0.5137614678899083,108,0.9,53.89,16,Springer International Publishing AG
Journal of Plant Biochemistry and Biotechnology,0.404,40,48,167,2002,750836.0,194,0.0463917525773195,0.4131736526946107,165,1.1,41.71,34,Springer
Markov Processes and Related Fields,0.404,11,4,55,106,234129.0,28,0.0,0.6727272727272727,54,0.54,26.5,13,Polymat
Nagoya Journal of Medical Science,0.404,35,64,188,1467,847681.0,211,0.0663507109004739,0.4840425531914893,186,1.0,22.92,64,"Nagoya University, School of Medicine"
OpenNano,0.404,30,7,12,333,39946.0,30,0.0,0.25,12,2.5,47.57,9,Elsevier Inc.
Optik,0.404,114,1753,4429,47818,20962690.0,8595,0.2016288539848749,0.4027997290584782,4427,2.14,27.28,55,Elsevier GmbH
Partecipazione e Conflitto,0.404,22,42,130,1862,331439.0,171,0.1695906432748538,0.5692307692307692,121,1.41,44.33,10,University of Salento
Theory and Psychology,0.404,67,48,148,2943,695941.0,191,0.1204188481675392,0.4391891891891892,141,1.13,61.31,35,SAGE Publications Ltd
X-Ray Spectrometry,0.404,53,51,198,1562,876385.0,242,0.0619834710743801,0.4141414141414141,192,1.42,30.63,54,John Wiley and Sons Ltd
Acta Amazonica,0.403,39,48,129,1738,679256.0,165,0.0303030303030303,0.4961240310077519,129,1.21,36.21,20,Instituto Nacional de Pesquisas da Amazonia
Chromatographia,0.403,75,159,481,4968,2428302.0,730,0.0794520547945205,0.3492723492723493,470,1.5,31.25,58,Springer
