Title,SJR,H index,Total Docs. (2022),Total Docs. (3years),Total Refs.,Est. value (USD) (2022),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Archivum Mathematicum,0.218,23,18,69,370,273669.0,33,0.0,0.6666666666666666,69,0.49,20.56,21,Masarykova Universita
Australian Journal of Linguistics,0.218,27,14,57,880,237153.0,36,0.0277777777777777,0.631578947368421,57,0.48,62.86,45,Taylor and Francis Ltd.
Bio-Algorithms and Med-Systems,0.218,15,19,71,703,264710.0,112,0.0982142857142857,0.3943661971830985,71,1.78,37.0,11,Walter de Gruyter
Botanica Complutensis,0.218,13,7,45,493,148552.0,15,0.4666666666666667,0.7333333333333333,44,0.36,70.43,23,Biblioteca de la Universidad Complutense de Madrid
Brazilian Journalism Research,0.218,8,20,89,1009,267223.0,39,0.1794871794871795,0.7191011235955056,84,0.46,50.45,7,Associacao Brasileira de Pesquisadores de Jornalismo
Communications for Statistical Applications and Methods,0.218,12,49,141,1077,612519.0,93,0.032258064516129,0.6737588652482269,141,0.45,21.98,8,Korean Statistical Society
Devenir,0.218,14,8,40,348,164535.0,17,0.1764705882352941,0.7,40,0.35,43.5,24,Editions Medecine et Hygiene
Didactica Slovenica - Pedagoska Obzorja,0.218,7,29,88,981,368400.0,69,0.8405797101449275,0.5340909090909091,84,0.93,33.83,16,Pedagoska Obzorja d.o.o
EAI Endorsed Transactions on Energy Web,0.218,17,40,182,1050,669251.0,249,0.0281124497991967,0.532967032967033,182,1.36,26.25,13,European Alliance for Innovation
EGA Revista de Expresion Grafica Arquitectonica,0.218,12,59,175,1191,734860.0,48,0.2291666666666666,0.7714285714285715,168,0.24,20.19,14,Universidad Politecnica de Valencia
Engineering Transactions,0.218,14,21,79,563,316485.0,82,0.048780487804878,0.4683544303797468,79,0.89,26.81,13,Institute of Fundamental Technological Research
"Epidemiologie, Mikrobiologie, Imunologie",0.218,16,26,86,815,342021.0,44,0.0909090909090909,0.6744186046511628,79,0.52,31.35,31,Czech Medical Association J.E. Purkyne
European Business Law Review,0.218,11,46,121,5413,496991.0,85,0.1058823529411764,0.6694214876033058,118,0.86,117.67,8,Kluwer Law International
European Journal of Humour Research,0.218,11,46,118,2273,509178.0,71,0.2394366197183098,0.652542372881356,117,0.44,49.41,8,Cracow Tertium Society for the Promotion of Language Studies
Folia Medica Cracoviensia,0.218,21,41,118,1674,492762.0,118,0.059322033898305,0.5254237288135594,118,0.63,40.83,60,Polska Akademia Nauk
FWU Journal of Social Sciences,0.218,8,40,127,2001,402302.0,99,0.4343434343434343,0.5590551181102362,126,0.87,50.03,7,Shaheed Benazir Bhutto Women University
Geology and Mineral Resources of Siberia,0.218,6,49,137,623,364616.0,30,0.3333333333333333,0.8467153284671532,137,0.16,12.71,6,"Siberian Research Institute of Geology, Geophysics and Mineral Resources"
Handchirurgie Mikrochirurgie Plastische Chirurgie,0.218,34,94,265,2394,1130885.0,158,0.2025316455696202,0.6679245283018868,228,0.54,25.47,44,Georg Thieme Verlag
Indian Journal of Human Development,0.218,16,35,89,1273,164342.0,164,0.0182926829268292,0.550561797752809,80,2.33,36.37,18,Sage Publications India Pvt. Ltd
Indonesian Biomedical Journal,0.218,11,52,149,2533,571197.0,140,0.4285714285714285,0.4966442953020134,149,0.9,48.71,8,Prodia Education and Research Institute
Industrial Engineering and Management Systems,0.218,21,54,238,2062,913516.0,243,0.1522633744855967,0.5210084033613446,237,1.13,38.19,11,Korean Institute of Industrial Engineers
International Journal of Cancer Management,0.218,28,74,252,2342,1122187.0,204,0.0245098039215686,0.6031746031746031,246,0.72,31.65,10,Brieflands
International Journal of Reconfigurable and Embedded Systems,0.218,9,29,75,953,72904.0,66,0.2575757575757575,0.4933333333333333,75,1.0,32.86,7,Institute of Advanced Engineering and Science
International Journal of Sport Management and Marketing,0.218,33,20,65,1433,290691.0,50,0.04,0.6307692307692307,65,0.55,71.65,20,Inderscience Enterprises Ltd
International Journal of Trade and Global Markets,0.218,18,47,111,1899,502941.0,91,0.1978021978021978,0.6036036036036037,107,0.53,40.4,11,Inderscience
Italian Journal of Engineering Geology and Environment,0.218,17,10,84,388,285798.0,53,0.0754716981132075,0.6428571428571429,80,0.71,38.8,14,La Sapienza Publishing House
Izvestiya of Saratov University. Mathematics. Mechanics. Informatics,0.218,7,44,133,874,352764.0,46,0.2608695652173913,0.7443609022556391,133,0.34,19.86,7,Saratov National Research State University
Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition),0.218,25,335,782,7359,3428578.0,676,0.2781065088757396,0.5127877237851662,782,0.93,21.97,20,Editorial Board of Jilin University
Journal of Applied Probability and Statistics,0.218,10,21,59,577,223600.0,49,0.0816326530612244,0.6101694915254238,56,0.94,27.48,13,ISOSS PUBLICATIONS
Journal of Electrical Engineering,0.218,33,60,206,1464,853184.0,203,0.0689655172413793,0.4902912621359223,205,0.92,24.4,21,Walter de Gruyter GmbH
Journal of Nephropharmacology,0.218,8,27,74,596,111085.0,55,0.0,0.5945945945945946,74,1.05,22.07,7,Society of Diabetic Nephropathy Prevention
Journal of the Lepidopterists' Society,0.218,23,39,111,1002,508221.0,35,0.1714285714285714,0.7657657657657657,105,0.24,25.69,36,Lepidopterists' Society
Laser and Particle Beams,0.218,55,26,121,900,578031.0,114,0.0526315789473684,0.5371900826446281,121,1.03,34.62,41,Hindawi
Memo - Magazine of European Medical Oncology,0.218,23,73,278,1484,1121836.0,151,0.0066225165562913,0.7697841726618705,225,0.64,20.33,18,Springer-Verlag Wien
Nan Fang Yi Ke Da Xue Xue Bao / Journal of Southern Medical University,0.218,24,250,798,7514,3149595.0,698,0.0057306590257879,0.5426065162907269,798,0.9,30.06,20,Nanfang Yi Ke Da Xue Xue Bao Bian ji Bu
National Academy Science Letters,0.218,31,111,342,1585,1322774.0,412,0.0194174757281553,0.5263157894736842,338,1.29,14.28,21,Springer India
Northwestern Geology,0.218,26,109,295,3797,1222410.0,234,0.4145299145299145,0.5559322033898305,294,0.64,34.83,21,Xi'an Institute of Geology and Mineral Resources
Open Dentistry Journal,0.218,40,96,291,3453,1393573.0,385,0.0311688311688311,0.5876288659793815,278,1.32,35.97,14,Bentham Science Publishers
Pan-Pacific Entomologist,0.218,23,36,84,923,371280.0,21,0.0476190476190476,0.7619047619047619,75,0.18,25.64,32,Pacific Coast Entomological Society
Perinola,0.218,6,29,38,1029,207986.0,7,0.4285714285714285,0.8947368421052632,35,0.35,35.48,14,Universidad de Navarra
Phytopathogenic Mollicutes,0.218,9,30,178,508,195023.0,88,0.1477272727272727,0.651685393258427,177,0.69,16.93,6,Technology Society of Basic and Applied Sciences
Prague Medical Report,0.218,24,26,70,680,276452.0,71,0.0422535211267605,0.5428571428571428,70,1.06,26.15,21,Karolinum - Nakladatelstvi Univerzity Karlovy
Psikhologicheskii Zhurnal,0.218,16,66,209,2035,889425.0,103,0.233009708737864,0.69377990430622,208,0.49,30.83,30,Russian Academy of Sciences
Radiologia,0.218,22,112,187,2768,946151.0,201,0.0746268656716417,0.5775401069518716,166,1.26,24.71,56,"Ediciones Doyma, S.L."
Revista de Metalurgia,0.218,24,21,75,633,302517.0,61,0.2459016393442623,0.52,75,0.71,30.14,54,CSIC Consejo Superior de Investigaciones Cientificas
RILCE. Revista de Filologia Hispanica,0.218,13,45,147,1939,606792.0,41,0.048780487804878,0.782312925170068,139,0.23,43.09,18,Servicio de Publicaciones de la Universidad de Navarra
Russian Journal of Non-Ferrous Metals,0.218,27,77,285,2499,1170126.0,229,0.0960698689956331,0.512280701754386,285,0.91,32.45,18,Pleiades Publishing
Suxing Gongcheng Xuebao/Journal of Plasticity Engineering,0.218,16,330,886,6508,3743488.0,662,0.5558912386706949,0.5553047404063205,886,0.89,19.72,25,Beijing Res. Inst. of Mechanical and Elec. Technology
Textile and Leather Review,0.218,12,35,58,1318,87987.0,63,0.0476190476190476,0.5517241379310345,56,1.07,37.66,8,idd3
Theatre Journal,0.218,30,73,100,1268,480548.0,28,0.2857142857142857,0.8,84,0.26,17.37,23,Johns Hopkins University Press
Turkish Journal of Surgery,0.218,20,61,186,1396,842609.0,130,0.0076923076923076,0.5967741935483871,171,0.57,22.89,31,Turkish Surgical Society
Web Intelligence,0.218,26,24,79,711,313054.0,82,0.0121951219512195,0.620253164556962,77,0.57,29.63,10,SAGE Publications Ltd
Advances in Complex Systems,0.217,40,26,72,1267,332926.0,108,0.0555555555555555,0.2361111111111111,71,1.26,48.73,22,World Scientific Publishing Co. Pte Ltd
Annales de Chirurgie Plastique Esthetique,0.217,34,55,225,1126,977906.0,119,0.0588235294117647,0.6711111111111111,203,0.46,20.47,43,Elsevier Masson s.r.l.
Annales Pharmaceutiques Francaises,0.217,34,92,174,3241,807649.0,223,0.0762331838565022,0.5057471264367817,169,1.39,35.23,80,Elsevier Masson s.r.l.
Applied Computational Electromagnetics Society Journal,0.217,35,143,785,3541,2861489.0,664,0.2048192771084337,0.5872611464968153,785,0.84,24.76,34,River Publishers
Baltic Forestry,0.217,24,27,104,1294,444862.0,84,0.0357142857142857,0.5096153846153846,102,0.82,47.93,17,Lietuvos Misku Institutas
B.E. Journal of Macroeconomics,0.217,34,24,86,923,372725.0,30,0.0,0.7325581395348837,86,0.3,38.46,20,Walter de Gruyter GmbH
Boletim do Instituto de Pesca,0.217,22,33,124,1624,560296.0,106,0.0377358490566037,0.5241935483870968,123,0.49,49.21,17,Instituto de Pesca
"Canrea Journal: Food Technology, Nutritions, and Culinary Journal",0.217,8,18,38,776,45212.0,28,0.1428571428571428,0.5263157894736842,38,0.83,43.11,7,Hasanuddin University Department of Food Science and Technology
Case Reports in Obstetrics and Gynecology,0.217,10,67,259,1197,318629.0,195,0.0051282051282051,0.5405405405405406,259,0.62,17.87,6,John Wiley and Sons Ltd
Debats,0.217,5,30,86,1208,270406.0,31,0.0967741935483871,0.7906976744186046,80,0.41,40.27,7,Institucio Alfons el Magnanim-Centre Valencia d'Estudis i d'Investigacio. Diputacio de Valencia
Digital Chinese Medicine,0.217,12,42,79,1532,175997.0,90,0.1444444444444444,0.430379746835443,79,1.32,36.48,7,KeAi Communications Co.
Distinktion,0.217,26,24,70,1218,315821.0,47,0.0,0.6,69,0.55,50.75,17,Routledge
Enlightening Tourism,0.217,10,25,38,1824,157289.0,65,0.1076923076923077,0.4473684210526316,36,1.61,72.96,7,Universidad de Huelva
Evaluation Journal of Australasia,0.217,15,21,65,653,224161.0,25,0.08,0.7846153846153846,45,0.26,31.1,24,SAGE Publications Ltd
Finance: Theory and Practice,0.217,12,98,189,2914,413529.0,217,0.2580645161290322,0.5132275132275133,189,1.19,29.73,8,Financial University under The Government of Russian Federation
Gayana,0.217,21,10,48,296,185555.0,30,0.0333333333333333,0.7083333333333334,48,0.25,29.6,19,Universidad de Concepcion
Genetics and Molecular Research,0.217,62,36,287,1477,1102605.0,186,0.0483870967741935,0.6202090592334495,286,0.45,41.03,23,Fundacao de Pesquisas Cientificas de Ribeirao Preto
Genetika,0.217,25,103,277,3922,1185255.0,234,0.1538461538461538,0.6389891696750902,277,0.99,38.08,18,Drustvo Geneticara Srbije
Global and Stochastic Analysis,0.217,12,21,68,384,253847.0,24,0.2916666666666667,0.75,68,0.36,18.29,12,MUK Publications and Distribution
Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,0.217,30,219,877,4795,3548328.0,686,0.075801749271137,0.5359179019384265,877,0.77,21.89,25,Harbin Institute of Technology
International Journal for the Semiotics of Law,0.217,21,108,177,5850,826799.0,130,0.1307692307692307,0.5988700564971752,166,0.74,54.17,37,Springer Netherlands
International Journal of Applied Electromagnetics and Mechanics,0.217,34,108,721,2485,2459259.0,560,0.0946428571428571,0.565880721220527,714,0.81,23.01,29,SAGE Publications Ltd
International Journal of Biometrics,0.217,19,31,80,780,317960.0,85,0.0,0.5125,79,0.83,25.16,18,Inderscience Enterprises Ltd
International Journal of Group Theory,0.217,12,15,63,329,270206.0,15,0.0,0.8253968253968254,61,0.18,21.93,14,University of Isfahan
International Journal of Information System Modeling and Design,0.217,19,22,56,602,232709.0,79,0.0,0.5178571428571429,55,1.7,27.36,16,IGI Publishing
Izvestiya of Saratov University. Physics,0.217,7,29,96,1148,233444.0,39,0.3846153846153846,0.6770833333333334,96,0.41,39.59,19,Saratov State University
Journal of Accessibility and Design for All,0.217,8,12,28,406,114357.0,28,0.0714285714285714,0.5357142857142857,28,0.9,33.83,10,Universitat Politecnica de Catalunya
Journal of Chiropractic Medicine,0.217,33,39,112,1490,540416.0,114,0.0087719298245614,0.5535714285714286,107,0.84,38.21,23,Elsevier Inc.
Journal of Consumer Health on the Internet,0.217,18,37,111,827,453697.0,70,0.0714285714285714,0.6666666666666666,107,0.66,22.35,23,Taylor and Francis Ltd.
Journal of Engineering Research (Kuwait),0.217,22,252,459,6417,1885753.0,433,0.138568129330254,0.5468409586056645,459,0.89,25.46,13,Elsevier B.V.
Journal of Modern History,0.217,39,14,56,222,223673.0,36,0.0,0.625,40,0.51,15.86,29,University of Chicago Press
"Journal of Music, Technology and Education",0.217,19,15,42,718,180448.0,38,0.1578947368421052,0.6666666666666666,37,0.46,47.87,12,Intellect Ltd.
Kongqi Donglixue Xuebao/Acta Aerodynamica Sinica,0.217,26,124,342,4270,1533222.0,336,0.1309523809523809,0.5233918128654971,342,0.89,34.44,24,Zhongguo Kongqi Dongli Yanjiu yu Fazhan Zhongxin
LC-GC North America,0.217,37,132,329,1232,1367579.0,151,0.3973509933774834,0.756838905775076,208,0.48,9.33,25,Advanstar Communications Inc.
Literature Compass,0.217,18,25,92,1523,291657.0,54,0.037037037037037,0.7608695652173914,86,0.22,60.92,22,Wiley-Blackwell
Moscow University Geology Bulletin,0.217,14,74,209,1657,930110.0,81,0.2592592592592592,0.722488038277512,209,0.37,22.39,17,Pleiades Publishing
Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry,0.217,16,60,233,1188,949351.0,109,0.5137614678899083,0.6952789699570815,233,0.45,19.8,25,Korean Technical Assoc. of the Pulp and Paper Industry
Pedagogy of Physical Culture and Sports,0.217,11,49,96,1894,237631.0,84,0.1071428571428571,0.4375,96,0.88,38.65,5,Iermakov Sergii Sidorovich
Proceedings of the Zoological Society,0.217,20,55,164,2523,437120.0,134,0.0522388059701492,0.5670731707317073,163,0.72,45.87,17,Springer India
Public Sector Economics,0.217,11,19,64,977,263827.0,55,0.109090909090909,0.59375,64,0.44,51.42,8,Institute of Public Finance
Quarterly Report of RTRI (Railway Technical Research Institute) (Japan),0.217,31,48,145,381,604826.0,47,0.425531914893617,0.7379310344827587,145,0.37,7.94,56,Ken-yusha Inc.
Radiation Effects and Defects in Solids,0.217,36,96,288,3226,1255037.0,302,0.0927152317880794,0.5486111111111112,283,1.04,33.6,37,Taylor and Francis Ltd.
Revista de Estudos Empiricos em Direito,0.217,2,29,95,953,163405.0,13,0.3846153846153846,0.8947368421052632,87,0.14,32.86,6,Instituto Rede de Pesquisa Empirica em Direito
Revue de l'OFCE,0.217,18,34,92,1178,498322.0,47,0.3404255319148936,0.7065217391304348,85,0.58,34.65,23,Presses de Sciences Po
SAE International Journal of Transportation Cybersecurity and Privacy,0.217,5,0,24,0,22490.0,14,0.0,0.4583333333333333,24,0.57,0.0,3,SAE International
Society and Economy,0.217,19,26,71,1094,345047.0,73,0.0136986301369863,0.5352112676056338,68,0.88,42.08,19,Akademiai Kiado
Southeast Asian Journal of Economics,0.217,4,19,38,798,106851.0,19,0.4210526315789473,0.6578947368421053,38,0.37,42.0,6,Chulalognkorn University
Special Topics and Reviews in Porous Media,0.217,23,23,122,1112,453897.0,147,0.0476190476190476,0.5737704918032787,120,0.95,48.35,16,Begell House Inc.
Studies in Political Economy,0.217,24,17,54,893,262323.0,45,0.0666666666666666,0.6481481481481481,53,0.59,52.53,21,Taylor and Francis Ltd.
Tatra Mountains Mathematical Publications,0.217,15,52,56,1154,337519.0,33,0.3636363636363636,0.5535714285714286,56,0.72,22.19,16,De Gruyter Open Ltd
Text and Performance Quarterly,0.217,37,30,62,1258,270295.0,39,0.4102564102564102,0.6451612903225806,62,0.53,41.93,37,Routledge
Twentieth-Century Music,0.217,18,25,58,1191,246614.0,34,0.0588235294117647,0.6206896551724138,57,0.67,47.64,21,Cambridge University Press
"Voprosy Ginekologii, Akusherstva i Perinatologii",0.217,15,121,339,3460,1372535.0,512,0.81640625,0.3097345132743362,339,1.57,28.6,9,Dynasty Publishing House
Waterbirds,0.217,53,15,128,708,501576.0,57,0.0701754385964912,0.703125,126,0.38,47.2,29,The Waterbird Society
Zbornik radova Ekonomskog fakulteta u Rijeci / Proceedings of Rijeka Faculty of Economics,0.217,20,20,74,836,331366.0,92,0.0434782608695652,0.4594594594594595,74,1.29,41.8,17,"University of Rijeka, Faculty of Economics and Business"
Addictive Disorders and their Treatment,0.216,23,0,146,0,443094.0,81,0.0,0.6643835616438356,133,0.54,0.0,20,Lippincott Williams and Wilkins Ltd.
Advancements in Life Sciences,0.216,12,91,137,3502,477729.0,193,0.0259067357512953,0.4671532846715328,137,1.58,38.48,7,The Running Line
"African Journal of Hospitality, Tourism and Leisure",0.216,26,134,713,8312,2645546.0,733,0.2633015006821282,0.5638148667601683,713,1.25,62.03,8,Africa Journals
Agriculturae Conspectus Scientificus,0.216,28,40,132,1699,542682.0,127,0.0314960629921259,0.4696969696969697,131,0.87,42.48,20,University of Zagreb Faculty of Agriculture
Air and Space Law,0.216,7,28,113,2542,338021.0,49,0.2448979591836734,0.7168141592920354,112,0.52,90.79,8,Kluwer Law International
Aviation,0.216,19,27,73,857,305056.0,98,0.0408163265306122,0.4931506849315068,72,1.22,31.74,21,Vilnius Gediminas Technical University
Basrah Journal of Agricultural Sciences,0.216,9,47,189,1686,344486.0,112,0.2946428571428571,0.5873015873015873,189,0.58,35.87,6,"University of Basrah, College of Agriculture"
Bulgarian Journal of Agricultural Science,0.216,33,168,637,5209,2547904.0,420,0.0714285714285714,0.640502354788069,637,0.56,31.01,17,Agricultural Academy
Case Reports in Dentistry,0.216,21,112,357,2769,1412351.0,301,0.0531561461794019,0.5098039215686274,357,0.8,24.72,12,John Wiley and Sons Ltd
Central European Journal of Nursing and Midwifery,0.216,14,28,97,963,379552.0,77,0.0,0.5670103092783505,84,0.61,34.39,11,University of Ostrava Faculty of Medicine
Clinical Nurse Specialist,0.216,39,69,204,1015,868526.0,131,0.1145038167938931,0.6176470588235294,161,0.73,14.71,39,Lippincott Williams and Wilkins Ltd.
Communication Sciences and Disorders,0.216,13,64,225,3277,953580.0,135,0.7037037037037037,0.6044444444444445,225,0.57,51.2,12,The Korean Academy of Speech-Language Pathology and Audiology (KASA)
Deutsche Zeitschrift fur Philosophie,0.216,15,57,170,1355,635626.0,28,0.1785714285714285,0.8764705882352941,161,0.2,23.77,72,Walter de Gruyter GmbH
Dve Domovini,0.216,12,25,70,994,285546.0,57,0.4385964912280701,0.5857142857142857,69,1.02,39.76,17,"ZRC SAZU, Zalozba ZRC"
Evolution Psychiatrique,0.216,16,68,232,2453,918499.0,79,0.379746835443038,0.8275862068965517,213,0.35,36.07,62,Elsevier Masson s.r.l.
Finance a Uver - Czech Journal of Economics and Finance,0.216,24,17,64,1057,274942.0,36,0.0555555555555555,0.609375,61,0.58,62.18,29,"Faculty of Social Sciences, Charles University"
Glasnik SED,0.216,8,40,105,1049,421192.0,20,0.45,0.8571428571428571,92,0.21,26.23,18,Slovensko Etnolosko Drustvo
Grafica,0.216,4,19,46,450,113934.0,27,0.5555555555555556,0.6739130434782609,46,0.72,23.68,7,Universitat Autonoma de Barcelona
Infrastructure Asset Management,0.216,7,16,27,796,91247.0,29,0.3103448275862069,0.4444444444444444,23,1.09,49.75,8,ICE Publishing
Intelligent Decision Technologies,0.216,20,60,151,2076,607079.0,173,0.0404624277456647,0.4966887417218543,145,1.04,34.6,18,SAGE Publications Ltd
International Journal of Food Studies,0.216,20,30,80,1037,326310.0,84,0.0238095238095238,0.375,80,1.08,34.57,12,ISEKI Food Association
International Journal of Materials Research,0.216,71,137,388,4787,1719937.0,282,0.0390070921985815,0.595360824742268,381,0.74,34.94,31,Walter de Gruyter GmbH
International Journal of Practice-Based Learning in Health and Social Care,0.216,9,11,47,207,107512.0,52,0.0192307692307692,0.4680851063829787,43,0.75,18.82,6,Coventry University
International Journal of Surface Science and Engineering,0.216,23,10,56,364,250103.0,53,0.1509433962264151,0.5714285714285714,56,0.9,36.4,18,Inderscience Enterprises Ltd
International Journal on Electrical Engineering and Informatics,0.216,26,51,171,1734,677650.0,214,0.0420560747663551,0.47953216374269,171,1.43,34.0,16,"The School of Electrical Engineering and Informatics, Institut Teknologi Bandung"
Islamic Guidance and Counseling Journal,0.216,6,13,44,815,76201.0,41,0.1463414634146341,0.5681818181818182,44,1.12,62.69,8,Institut Agama Islam Ma'arif NU (IAIMNU) Metro Lampung
Journal of Agro-Environment Science,0.216,19,270,806,11148,2662945.0,943,0.2099681866383881,0.4503722084367245,805,1.19,41.29,7,Editorial Board of Journal of Agro-Environment Science
Journal of Fishery Sciences of China,0.216,13,146,420,5872,1730993.0,374,0.1925133689839572,0.530952380952381,420,0.81,40.22,9,Chinese Academy of Fishery Sciences
Journal of Human Sport and Exercise,0.216,36,52,810,1891,2589867.0,582,0.0103092783505154,0.6370370370370371,806,0.68,36.37,16,Asociacion Espanola de Analisis del Rendimiento Deportivo
Journal of Marine and Island Cultures,0.216,21,33,53,1306,268019.0,34,0.1470588235294117,0.660377358490566,53,0.64,39.58,12,"Institution for Marine and Island Cultures, Mokpo National University"
Journal of Multiscale Modelling,0.216,12,16,42,465,71853.0,67,0.0149253731343283,0.5476190476190477,39,2.24,29.06,9,World Scientific
Journal of Perioperative Practice,0.216,22,67,279,1375,1044742.0,149,0.0268456375838926,0.7204301075268817,190,0.63,20.52,20,SAGE Publications Ltd
Language and Sociocultural Theory,0.216,15,3,25,134,97856.0,22,0.0909090909090909,0.48,25,0.8,44.67,10,Equinox Publishing Ltd
Librosdelacorte.es,0.216,4,23,77,1261,175984.0,22,0.2272727272727272,0.8051948051948052,76,0.37,54.83,6,"Instituto Universitario La Corte en Europa"""""
Mental Illness,0.216,18,5,23,254,123071.0,25,0.0,0.4782608695652174,21,1.0,50.8,16,John Wiley and Sons Ltd
Non-ferrous Metals,0.216,12,21,51,562,246160.0,36,0.0277777777777777,0.6666666666666666,51,0.77,26.76,12,Ore and Metals Publishing house
Perspectives in Education,0.216,29,74,150,3097,593066.0,130,0.123076923076923,0.6,144,0.98,41.85,20,University of the Free State
Plasma Medicine,0.216,26,20,59,816,294220.0,56,0.2678571428571428,0.4576271186440678,58,0.78,40.8,14,Begell House Inc.
Poultry Science Journal,0.216,10,24,70,1162,280755.0,49,0.0,0.6,70,0.65,48.42,9,Gorgan University of Agricultural Sciences and Natural Resources
Progress in Steel Building Structures,0.216,11,133,321,3084,1331617.0,229,0.222707423580786,0.5669781931464174,321,0.72,23.19,10,Tongji University
Qwerty,0.216,10,13,37,366,154492.0,45,0.1333333333333333,0.5675675675675675,34,1.63,28.15,8,Progetti editoriali s.r.l.
Research on Crops,0.216,23,125,432,3643,1693663.0,347,0.4293948126801152,0.5879629629629629,432,0.86,29.14,17,Gaurav Publications
Revista Brasileira de Ciencias do Esporte,0.216,12,49,184,1374,724027.0,76,0.1447368421052631,0.7445652173913043,182,0.39,28.04,12,Colegio Brasileiro de Ciencias do Esporte
Revista de Derecho Politico,0.216,9,39,108,2561,536533.0,58,0.0689655172413793,0.6481481481481481,108,0.35,65.67,11,Universidad Nacional de Educacion a Distancia (UNED)
Rodriguesia,0.216,39,106,380,5269,1816190.0,230,0.108695652173913,0.5868421052631579,378,0.54,49.71,31,Rio de Janeiro Botanical Garden
Science of Tsunami Hazards,0.216,18,22,49,1068,209460.0,45,0.5555555555555556,0.6326530612244898,49,0.94,48.55,17,Tsunami Society
Shenyang Gongye Daxue Xuebao/Journal of Shenyang University of Technology,0.216,14,118,372,1725,1549185.0,203,0.3990147783251231,0.6209677419354839,372,0.52,14.62,16,Shenyang University of Technology
Social Change,0.216,18,30,114,980,161844.0,68,0.0,0.6491228070175439,102,0.52,32.67,53,Council for Social Development
Sportverletzung-Sportschaden,0.216,25,83,284,692,1079682.0,55,0.0,0.908450704225352,84,0.14,8.34,38,Georg Thieme Verlag
Swedish Journal of Romanian Studies,0.216,3,24,29,669,124285.0,4,0.75,0.896551724137931,29,0.19,27.88,6,"Lund University, Centre for Languages and Literature"
Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,0.216,41,101,362,3080,1471632.0,141,0.2056737588652482,0.7541436464088398,355,0.32,30.5,56,Iron and Steel Institute of Japan
Voprosy Khimii i Khimicheskoi Tekhnologii,0.216,12,76,358,1107,1361489.0,202,0.1435643564356435,0.6815642458100558,358,0.59,14.57,11,Ukrainian State University of Chemical Technology
Acta Prataculturae Sinica,0.215,20,214,709,8945,2939292.0,837,0.2078853046594982,0.4104372355430183,709,1.18,41.8,10,Editorial Department of Acta Prataculturae Sinica
Advances in Systems Science and Applications,0.215,15,52,121,1323,517460.0,90,0.2333333333333333,0.5950413223140496,121,0.84,25.44,16,International Institute for General Systems Studies
African Entomology,0.215,36,16,192,707,722344.0,156,0.0128205128205128,0.5208333333333334,190,0.84,44.19,31,Academy of Science of South Africa
Archives of Civil Engineering,0.215,21,158,350,4638,1508336.0,305,0.2688524590163934,0.4942857142857143,350,0.83,29.35,29,Polska Akademia Nauk
Biota Colombiana,0.215,6,28,47,1244,132554.0,34,0.0588235294117647,0.5106382978723404,45,0.76,44.43,6,Instituto de investigacion de recursos biologicos Alexander von humboldt
Bulletin de la Societe Royale des Sciences de Liege,0.215,14,13,97,891,279090.0,36,0.1666666666666666,0.7216494845360825,95,0.59,68.54,30,Societe Royale des Sciences de Liege
Canadian Journal of Rural Medicine,0.215,24,37,118,492,426573.0,53,0.1320754716981132,0.7711864406779662,59,0.43,13.3,21,Wolters Kluwer
Chelyabinsk Physical and Mathematical Journal,0.215,7,37,139,781,332577.0,53,0.2075471698113207,0.7482014388489209,138,0.43,21.11,7,Chelyabinsk State University
Croatian Yearbook of European Law and Policy,0.215,9,2,37,292,120883.0,15,0.0,0.6756756756756757,36,0.46,146.0,12,"Faculty Of Law, University Of Zagreb"
"Cultura, Ciencia y Deporte",0.215,19,53,143,2214,594440.0,120,0.2,0.4965034965034965,132,0.87,41.77,16,Universidad Catolica San Antonio Murcia
Dialogue and Discourse,0.215,10,7,27,494,114527.0,31,0.064516129032258,0.3703703703703703,27,0.74,70.57,9,The Dialogue &amp; Discourse Board of Editors
European Journal of Pragmatism and American Philosophy,0.215,6,37,102,1249,273271.0,35,0.0857142857142857,0.7647058823529411,95,0.28,33.76,7,Associazone culturale Pragma
FinanzArchiv,0.215,22,18,42,1007,211601.0,17,0.0588235294117647,0.6904761904761905,40,0.4,55.94,20,JCB Mohr
Geomatics and Environmental Engineering,0.215,11,35,83,1327,221086.0,71,0.056338028169014,0.5060240963855421,83,1.07,37.91,6,AGH University of Science and Technology Press
Gospodarka Surowcami Mineralnymi / Mineral Resources Management,0.215,24,42,118,1651,510591.0,111,0.1441441441441441,0.5254237288135594,118,0.97,39.31,17,"Polish Academy of Sciences, Institute for Mineral Resources and Energy"
Guang Pu Xue Yu Guang Pu Fen Xi/Spectroscopy and Spectral Analysis,0.215,38,600,1906,9856,7865820.0,1887,0.1240063593004769,0.4779643231899265,1906,0.95,16.43,36,Science Press
Hacienda Publica Espanola,0.215,17,23,64,1165,273364.0,49,0.0816326530612244,0.515625,64,0.8,50.65,18,Instituto de Estudios Fiscales
