Title,SJR,H index,Total Docs. (1999),Total Docs. (3years),Total Refs.,Est. value (USD) (1999),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Angewandte Chemie - International Edition,3.529,667,836,2111,33095,3511827.0,11788,0.083814048,0.136428233,2110,5.95,39.59,64,John Wiley and Sons Ltd
Annual Review of Psychology,3.529,298,25,65,3577,105019.0,497,0.010060362,0.015384615,65,7.8,143.08,74,Annual Reviews Inc.
"Vital and health statistics. Series 13, Data from the National Health Survey",3.529,31,5,16,94,21004.0,63,0.079365079,0.125,16,4.46,18.8,34,U.S. National Center for Health Statistics
Biochemistry,3.519,281,1905,5797,86181,7998243.0,25868,0.167620226,0.085561497,5796,4.44,45.24,64,American Chemical Society
American Educational Research Journal,3.516,151,27,79,1507,113343.0,200,0.04,0.240506329,79,2.16,55.81,33,SAGE Publications Ltd
Marketing Science,3.514,159,32,65,1299,134318.0,186,0.188172043,0.246153846,65,2.38,40.59,30,INFORMS Institute for Operations Research and the Management Sciences
Earth-Science Reviews,3.499,268,27,34,3390,113242.0,158,0.018987342,0.205882353,34,3.33,125.56,60,Elsevier B.V.
Materials Science and Engineering R: Reports,3.483,182,8,42,1761,33525.0,198,0.005050505,0.214285714,42,3.53,220.13,33,Elsevier B.V.
IEEE Journal of Selected Topics in Quantum Electronics,3.471,178,196,423,4437,820835.0,1237,0.079223929,0.304964539,411,2.68,22.64,31,Institute of Electrical and Electronics Engineers Inc.
IMF Economic Review,3.463,85,15,67,427,62792.0,121,0.074380165,0.358208955,67,1.52,28.47,16,Palgrave Macmillan Ltd.
Evolution,3.444,227,194,645,11372,811290.0,2506,0.153631285,0.134883721,643,3.62,58.62,55,Oxford University Press
Tectonics,3.441,166,72,218,4872,301049.0,637,0.092621664,0.21559633,209,2.26,67.67,44,John Wiley and Sons Inc
Journal of the American Chemical Society,3.438,734,2121,6500,93625,8866972.0,35836,0.141310414,0.072,5765,5.5,44.14,147,American Chemical Society
Review of Economics and Statistics,3.436,211,59,190,1691,246627.0,321,0.031152648,0.384210526,190,1.18,28.66,47,MIT Press Journals
Deep-Sea Research Part II: Topical Studies in Oceanography,3.434,163,121,310,5805,505739.0,915,0.124590164,0.212903226,305,2.46,47.98,33,Elsevier Ltd
American Psychologist,3.424,283,66,250,2658,275710.0,1210,0.034710744,0.26,245,4.97,40.27,70,American Psychological Association
Quarterly Journal of the Royal Meteorological Society,3.416,174,151,311,5278,630518.0,772,0.237046632,0.308681672,311,2.27,34.95,151,Wiley-Blackwell
American Journal of Psychiatry,3.411,405,475,1341,10040,1982882.0,5579,0.049471231,0.331096197,877,4.07,21.14,80,American Psychiatric Association
Journal of Physical and Chemical Reference Data,3.399,106,20,49,3333,83436.0,365,0.04109589,0.244897959,49,7.77,166.65,54,American Institute of Physics
Economic Theory,3.39,70,85,199,1555,354428.0,134,0.134328358,0.618090452,199,0.53,18.29,35,Springer New York
Critical Reviews in Neurobiology,3.389,62,13,45,3135,54204.0,308,0.0,0.066666667,45,4.93,241.15,21,Begell House Inc.
Journal of Marketing Research,3.38,212,78,233,3976,325062.0,375,0.226666667,0.463519313,228,1.63,50.97,32,American Marketing Association
Environmental Science and Technology,3.367,504,794,1959,21824,3306618.0,6966,0.210881424,0.227156713,1734,3.42,27.49,59,American Chemical Society
American Political Science Review,3.363,215,51,156,2402,212343.0,360,0.063888889,0.282051282,155,1.98,47.1,120,Cambridge University Press
Journal of Structural Biology,3.349,166,126,311,4054,524209.0,982,0.100814664,0.241157556,307,2.92,32.17,36,Academic Press Inc.
Geochimica et Cosmochimica Acta,3.344,294,307,1051,16383,1276888.0,3202,0.17988757,0.183634634,1016,2.78,53.36,76,Elsevier Ltd
Journal of Petrology,3.332,203,78,222,5766,324206.0,650,0.153846154,0.189189189,222,2.45,73.92,66,Oxford University Press
Journal of Econometrics,3.314,198,54,308,1514,224226.0,453,0.103752759,0.435064935,308,0.98,28.04,53,Elsevier B.V.
Journal of Animal Ecology,3.308,185,103,240,5783,427548.0,861,0.116144019,0.116666667,240,3.09,56.15,45,Wiley-Blackwell Publishing Ltd
Protein Science,3.308,204,309,884,12589,1282644.0,3778,0.067231339,0.139140271,883,4.31,40.74,34,Wiley-Blackwell
Annual Review of Entomology,3.298,239,23,108,304,95419.0,472,0.004237288,0.231481481,107,4.62,13.22,61,Annual Reviews Inc.
Annales de l'Institut Henri Poincare (C) Analyse Non Lineaire,3.292,79,27,78,553,111976.0,93,0.021505376,0.551282051,78,1.2,20.48,41,European Mathematical Society Publishing House
International Economic Review,3.291,101,50,145,1190,207351.0,158,0.050632911,0.482758621,145,1.0,23.8,45,Wiley-Blackwell Publishing Ltd
Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques,3.286,52,5,11,163,20729.0,13,0.0,0.181818182,11,0.83,32.6,63,Springer Verlag
Reviews of Physiology Biochemistry and Pharmacology,3.271,73,31,22,5954,128413.0,143,0.0,0.136363636,22,8.2,192.06,42,Springer Verlag
"Polish Botanical Studies, Guidebook Series",3.256,1,0,1,0,0.0,7,0.0,0.0,1,7.0,0.0,5,Polska Akademia Nauk
Critical Reviews in Plant Sciences,3.236,145,35,45,4156,144695.0,266,0.015037594,0.133333333,45,5.14,118.74,42,Taylor and Francis Ltd.
Harvard Educational Review,3.235,100,12,53,653,49607.0,111,0.027027027,0.377358491,53,1.87,54.42,24,Harvard University
Molecular Neurobiology,3.235,147,24,82,2990,99214.0,492,0.006097561,0.109756098,82,5.59,124.58,39,Springer
Cancer Surveys,3.219,43,0,130,0,0.0,536,0.0,0.323076923,125,2.64,0.0,15,Cold Spring Harbor Laboratory Press
Annual Review of Medicine,3.218,182,33,117,2147,136286.0,865,0.0,0.034188034,117,7.59,65.06,75,Annual Reviews Inc.
Journal of Physical Oceanography,3.209,172,206,478,6977,850319.0,1168,0.291952055,0.251046025,478,2.39,33.87,57,American Meteorological Society
Archive for Rational Mechanics and Analysis,3.201,118,55,148,1585,226922.0,223,0.103139013,0.412162162,148,1.27,28.82,69,Springer New York
Advances in Enzymology and Related Areas of Molecular Biology,3.193,27,7,9,778,28868.0,50,0.0,0.333333333,9,5.56,111.14,48,John Wiley &amp; Sons Inc.
Harvard Business Review,3.192,212,50,113,0,206186.0,515,0.0,0.212389381,111,4.11,0.0,48,Harvard Business School Publishing
Morbidity and Mortality Weekly Report,3.185,274,207,624,1754,853264.0,2412,0.062603648,0.258012821,624,4.32,8.47,45,Department of Health and Human Services
Representation Theory,3.181,37,17,28,365,70059.0,30,0.2,0.5,26,1.21,21.47,29,American Mathematical Society
Frontiers in Neuroendocrinology,3.178,155,14,38,2082,57685.0,301,0.009966777,0.131578947,38,7.52,148.71,37,Academic Press Inc.
Journal of Metamorphic Geology,3.169,131,50,154,2860,205911.0,436,0.139908257,0.246753247,154,2.69,57.2,43,John Wiley and Sons Inc
Journal of Ecology,3.162,219,88,239,4829,362256.0,805,0.125465839,0.138075314,239,2.76,54.88,48,Wiley-Blackwell Publishing Ltd
Molecular Cancer Research,3.158,156,87,424,4702,358056.0,1996,0.029058116,0.08490566,424,4.76,54.05,24,American Association for Cancer Research Inc.
Monthly Notices of the Royal Astronomical Society,3.144,391,935,2579,36174,3844920.0,8467,0.290303531,0.213260954,2579,3.27,38.69,57,Oxford University Press
Enzyme and Protein,3.143,15,0,25,0,0.0,165,0.0,0.2,25,0.0,0.0,3,S. Karger AG
Annual Review of Nutrition,3.14,184,25,66,3042,102781.0,454,0.017621145,0.151515152,65,5.47,121.68,44,Annual Reviews Inc.
Operations Research,3.14,166,85,260,2026,349456.0,366,0.087431694,0.396153846,260,1.24,23.84,57,INFORMS Institute for Operations Research and the Management Sciences
Journal of Cerebral Blood Flow and Metabolism,3.131,222,148,450,2940,608143.0,2519,0.042874156,0.113333333,444,5.06,19.86,45,SAGE Publications Inc.
Acta Crystallographica Section D: Structural Biology,3.106,155,391,552,9570,1604274.0,1583,0.180669615,0.35326087,551,2.87,24.48,10,John Wiley &amp; Sons Inc.
Physical Review D,3.084,408,2226,5265,78684,9121321.0,18341,0.403522163,0.296106363,5257,3.57,35.35,16,American Physical Society
Plant Physiology,3.08,378,442,1524,18535,1810718.0,6485,0.110254433,0.089238845,1518,4.15,41.93,57,American Society of Plant Biologists
Limnology and Oceanography,3.078,230,200,578,9598,819231.0,1986,0.103726083,0.173010381,576,3.01,47.99,70,Wiley-Blackwell
Acta Materialia,3.069,381,383,1538,10795,1567981.0,3241,0.121875964,0.297139142,1531,2.07,28.19,30,Acta Materialia Inc
Conservation Biology,3.066,257,200,497,7320,818642.0,1514,0.140686922,0.213279678,473,2.77,36.6,39,Wiley-Blackwell Publishing Ltd
Journal of Clinical Oncology,3.066,646,551,1517,17931,2255357.0,11241,0.075793969,0.133157548,1292,7.06,32.54,43,Lippincott Williams and Wilkins
Annales Scientifiques de l'Ecole Normale Superieure,3.065,66,25,56,567,102324.0,56,0.053571429,0.535714286,56,1.0,22.68,28,Societe Mathematique de France
Paleobiology,3.049,106,53,126,3586,216718.0,285,0.319298246,0.349206349,124,1.95,67.66,51,Cambridge University Press
FEMS Microbiology Reviews,3.047,261,28,123,3677,114479.0,672,0.010416667,0.12195122,123,4.61,131.32,36,Oxford University Press
International Mathematics Research Notices,3.026,79,68,188,1155,277665.0,159,0.081761006,0.553191489,188,0.68,16.99,35,Oxford University Press
Progress in Polymer Science,3.026,346,32,89,4234,130666.0,391,0.017902813,0.247191011,89,4.05,132.31,51,Elsevier Ltd
Schizophrenia Bulletin,3.013,228,66,182,4493,269284.0,1004,0.050796813,0.186813187,175,5.43,68.08,52,Oxford University Press
American Journal of Pathology,3.012,313,444,1225,18880,1811439.0,7688,0.044354839,0.074285714,1169,6.03,42.52,80,Elsevier Inc.
Current Opinion in Plant Biology,3.005,242,83,79,3493,338480.0,293,0.105802048,0.126582278,77,3.71,42.08,28,Elsevier Ltd
Astrophysical Journal,2.995,499,2194,6458,87500,8941782.0,28107,0.39438574,0.181790028,6458,4.53,39.88,42,American Astronomical Society
JAMA Internal Medicine,2.989,403,402,1176,10835,1637770.0,5160,0.025581395,0.330782313,793,4.27,26.95,13,American Medical Association
Monthly Weather Review,2.974,214,188,539,6173,765212.0,1092,0.294871795,0.283858998,539,1.92,32.84,51,American Meteorological Society
Cognition,2.973,235,63,156,2764,256412.0,490,0.1,0.230769231,146,2.77,43.87,53,Elsevier B.V.
Journal of Neurophysiology,2.973,273,635,1793,30148,2584466.0,7481,0.166822617,0.099274958,1792,3.96,47.48,81,American Physiological Society
Pharmacology and Therapeutics,2.964,243,73,148,11003,296946.0,1043,0.012464046,0.101351351,148,7.68,150.73,48,Elsevier Inc.
Nature Biotechnology,2.963,531,528,1450,5831,2147638.0,4513,0.026146687,0.60137931,931,3.12,11.04,37,Nature Research
Molecular Pharmacology,2.961,215,292,880,10710,1187561.0,4859,0.054126363,0.072727273,880,5.37,36.68,61,Elsevier Inc.
Journal of Mammalian Evolution,2.949,56,14,36,956,56895.0,122,0.163934426,0.361111111,36,3.29,68.29,32,Springer
Mathematical Programming,2.947,149,99,243,1434,402280.0,379,0.126649077,0.395061728,242,1.48,14.48,55,Springer-Verlag GmbH and Co. KG
Journal of Bone and Joint Surgery,2.937,315,225,816,6551,913701.0,1950,0.096923077,0.401960784,653,2.07,29.12,80,Lippincott Williams and Wilkins
IEEE Electron Device Letters,2.929,179,186,515,1739,754946.0,1163,0.104901118,0.376699029,512,2.58,9.35,46,Institute of Electrical and Electronics Engineers Inc.
Journal of Consulting and Clinical Psychology,2.927,273,109,386,4565,442359.0,1728,0.054976852,0.129533679,386,4.25,41.88,58,American Psychological Association
Journal of Algebraic Geometry,2.908,51,30,86,542,121604.0,76,0.092105263,0.5,86,0.98,18.07,30,American Mathematical Society
Current Opinion in Chemical Biology,2.907,210,105,166,4564,425587.0,794,0.040302267,0.096385542,164,4.78,43.47,29,Elsevier Ltd
Contributions to Mineralogy and Petrology,2.906,179,101,326,5514,409348.0,845,0.112426036,0.245398773,326,2.21,54.59,60,Springer Verlag
Chemistry - A European Journal,2.904,279,450,722,25544,1823597.0,3292,0.068651276,0.126038781,715,4.71,56.76,31,Wiley-VCH Verlag
Psychological Methods,2.9,195,27,85,1311,109388.0,265,0.064150943,0.282352941,85,1.48,48.56,30,American Psychological Association
New Astronomy,2.894,74,45,101,1883,182244.0,332,0.021084337,0.227722772,101,3.13,41.84,30,Elsevier B.V.
Human Brain Mapping,2.887,225,50,104,1536,202403.0,566,0.065371025,0.086538462,103,5.4,30.72,33,Wiley-Liss Inc.
Bulletin of the Geological Society of America,2.886,185,127,313,8004,514070.0,863,0.077636153,0.201277955,299,2.83,63.02,130,Geological Society of America
Journal of Bioenergetics and Biomembranes,2.875,107,59,178,3121,238652.0,722,0.037396122,0.191011236,178,3.66,52.9,50,Springer
Journal of Molecular Evolution,2.874,140,176,519,7345,711865.0,1938,0.090299278,0.167630058,506,3.49,41.73,55,Springer
Progress in Nuclear Magnetic Resonance Spectroscopy,2.87,120,16,43,2348,64698.0,274,0.02919708,0.11627907,43,4.91,146.75,58,Elsevier B.V.
"Arteriosclerosis, Thrombosis, and Vascular Biology",2.867,301,404,952,18596,1633319.0,5505,0.10208901,0.058823529,950,5.5,46.03,36,Lippincott Williams and Wilkins
Quaternary Science Reviews,2.866,221,104,228,5423,420431.0,627,0.081339713,0.223684211,220,2.49,52.14,44,Elsevier Ltd
Stroke,2.866,370,477,1316,13459,1928324.0,6267,0.127014521,0.174772036,1126,4.45,28.22,56,Wolters Kluwer Health
Quarterly Review of Biology,2.865,92,16,30,1024,64678.0,130,0.015384615,0.266666667,30,3.16,64.0,80,University of Chicago Press
Biophysical Journal,2.861,301,615,1854,26862,2485403.0,7482,0.153301256,0.152642934,1813,4.04,43.68,66,Elsevier B.V.
Critical Reviews in Oncogenesis,2.858,59,11,51,3199,44446.0,201,0.019900498,0.31372549,51,3.84,290.82,31,Begell House Inc.
Geology,2.855,259,329,938,7757,1329075.0,2534,0.088003157,0.255863539,818,2.4,23.58,53,Geological Society of America
Genomics,2.854,160,420,1765,12779,1696582.0,6212,0.075499034,0.168271955,1762,3.37,30.43,39,Academic Press Inc.
"Tellus, Series B: Chemical and Physical Meteorology",2.852,114,66,126,2818,266571.0,369,0.124661247,0.214285714,124,2.84,42.7,42,Stockholm University Press
Post-Soviet Affairs,2.851,57,19,50,570,76735.0,91,0.142857143,0.42,50,1.93,30.0,34,Taylor and Francis Ltd.
Biochimica et Biophysica Acta - Bioenergetics,2.845,198,110,444,7498,444084.0,1932,0.074016563,0.184684685,443,4.74,68.16,59,Elsevier B.V.
Icarus,2.845,177,178,605,7436,718609.0,1492,0.347184987,0.228099174,605,2.54,41.78,64,Academic Press Inc.
Journal of Financial Intermediation,2.843,96,12,42,366,48439.0,50,0.1,0.5,42,0.74,30.5,36,Academic Press Inc.
Developmental Dynamics,2.826,158,114,388,5502,459664.0,1433,0.062805304,0.146907216,388,3.87,48.26,34,Wiley-Liss Inc.
Earth and Environmental Science Transactions of the Royal Society of Edinburgh,2.824,70,19,57,1249,76601.0,171,0.005847953,0.298245614,57,1.05,65.74,18,Cambridge University Press
Reviews in Mineralogy,2.802,32,0,48,0,0.0,160,0.0,0.145833333,48,2.65,0.0,7,Mineralogical Society of America
Conflict Management and Peace Science,2.801,54,8,17,464,32204.0,33,0.121212121,0.411764706,17,0.67,58.0,50,SAGE Publications Inc.
American Journal of Respiratory and Critical Care Medicine,2.798,436,635,1948,21860,2555714.0,9946,0.117836316,0.146817248,1851,4.75,34.43,33,American Thoracic Society
Journal of the National Cancer Institute,2.792,394,473,1225,10221,1902952.0,5855,0.028351836,0.386122449,774,4.52,21.61,86,Oxford University Press
Advanced Materials,2.791,675,303,785,8667,1218935.0,3694,0.067677315,0.262420382,784,4.81,28.6,37,Wiley-Blackwell
Studies in Mycology,2.788,126,23,3,1639,92508.0,9,0.111111111,0.0,3,3.0,71.26,28,Westerdijk Fungal Biodiversity Institute
Annual Review of Phytopathology,2.78,195,18,65,2098,72359.0,320,0.034375,0.2,62,4.87,116.56,39,Annual Reviews Inc.
Radiology,2.775,346,618,1948,13300,2483511.0,8170,0.083231334,0.294147844,1762,3.59,21.52,81,Radiological Society of North America Inc.
European Economic Review,2.772,154,88,309,1891,353569.0,446,0.040358744,0.488673139,309,1.2,21.49,57,Elsevier B.V.
Advances in Mathematics,2.764,120,63,233,1598,252988.0,250,0.072,0.549356223,233,1.01,25.37,62,Academic Press Inc.
Cladistics,2.763,107,39,74,1228,156601.0,247,0.246963563,0.202702703,74,2.31,31.49,41,Wiley-Blackwell Publishing Ltd
International Studies Review,2.763,76,16,20,416,64247.0,36,0.0,0.5,20,1.86,26.0,26,Oxford University Press
AIDS,2.75,233,542,1412,14185,2174463.0,5377,0.114748001,0.246458924,867,3.99,26.17,39,Lippincott Williams and Wilkins
Macromolecules,2.75,348,1301,3958,43404,5219515.0,13266,0.237599879,0.191258211,3958,3.29,33.36,58,American Chemical Society
Annals of Surgery,2.747,360,231,626,6540,926568.0,3523,0.035481124,0.202875399,532,4.82,28.31,81,Wolters Kluwer Health
MRS Bulletin,2.746,179,114,353,2520,457237.0,1051,0.009514748,0.458923513,328,2.95,22.11,45,Springer International Publishing AG
Journal of Conflict Resolution,2.742,131,42,104,1849,168410.0,185,0.172972973,0.346153846,104,1.76,44.02,69,SAGE Publications Inc.
Water Resources Research,2.74,274,359,960,11739,1439314.0,2078,0.249759384,0.25,907,2.03,32.7,61,Wiley-Blackwell
Global Change Biology,2.734,332,79,194,3857,316601.0,796,0.124371859,0.108247423,194,3.27,48.82,33,Wiley-Blackwell Publishing Ltd
Journal of Abnormal Psychology,2.733,228,74,212,2954,296543.0,766,0.053524804,0.122641509,212,3.38,39.92,64,American Psychological Association
Journal of Physiology,2.727,274,632,1746,24081,2531613.0,7326,0.129402129,0.13115693,1740,4.09,38.1,148,John Wiley and Sons Inc
OECD Economic Studies,2.723,4,0,4,0,0.0,10,0.0,0.5,4,0.0,0.0,3,OECD
International Journal of Mathematics,2.721,47,45,129,947,180184.0,97,0.06185567,0.558139535,129,0.58,21.04,30,World Scientific Publishing Co. Pte Ltd
Behavioral Ecology,2.72,136,100,252,4786,400382.0,735,0.106122449,0.130952381,252,2.72,47.86,36,Oxford University Press
Journal of Differential Geometry,2.705,85,47,199,1158,187988.0,170,0.094117647,0.582914573,199,0.82,24.64,59,"International Press of Boston, Inc."
Economic Journal,2.698,194,75,252,2124,299837.0,486,0.034979424,0.345238095,252,1.6,28.32,46,Wiley-Blackwell
Journal of Bacteriology,2.688,283,1056,3139,43230,4218816.0,12017,0.205126071,0.109907614,3127,3.73,40.94,81,American Society for Microbiology
Biochemical Journal,2.684,298,783,3016,32504,3127297.0,12617,0.054846635,0.143899204,2973,4.28,41.51,81,Portland Press Ltd
Mass Spectrometry Reviews,2.675,144,10,41,1859,39915.0,247,0.004048583,0.195121951,41,6.46,185.9,44,John Wiley &amp; Sons Inc.
Advances in Differential Equations,2.674,61,30,109,700,119737.0,123,0.008130081,0.431192661,109,1.03,23.33,30,"Khayyam Publishing, Inc."
Journal of the American Academy of Child and Adolescent Psychiatry,2.664,282,300,838,7388,1196547.0,2433,0.177969585,0.350835322,579,2.55,24.63,41,Elsevier Inc.
